수집날짜,뉴스 보도 날짜,수집국가,제목,내용,링크,언론사,번역완료,카테고리
2025-12-19 17:34:49,2025-12-19 16:31:35,Unknown,"일본, 사상 최초 AI 기본 계획 승인","도쿄, 12월 19일 (News On Japan) - 일본은 12월 19일 인공지능에 대한 사상 첫 기본 계획을 승인했으며, 다카이치 사나에 총리는 신뢰성을 핵심적인 일본의 가치로 강조하면서 AI의 전략적 개발을 추진하겠다고 다짐했다.

다카이치 총리는 ""우리나라는 일본이 보유한 고품질 데이터를 활용하고 신뢰성이라는 가치를 구현하는 AI를 전략적으로 개발할 것""이라며 ""지금은 민관 부문 간 긴밀한 협력을 통해 반격을 개시할 때""라고 말했다.

정부는 이 계획이 일본 사회 전반에 걸쳐 AI의 포괄적인 활용을 촉진하여 광범위한 과제를 해결하고, 이 기술을 미래 경제 및 사회 정책의 중심 축으로 자리매김하기 위한 것이라고 밝혔다.

다카이치 총리는 또한 관련 장관들에게 조속한 시일 내에 일본에서 ""AI 정상 회의""를 개최하기 위해 노력할 것을 지시하며, 인공지능 거버넌스 및 개발에 대한 국제적 논의를 주도하는 데 있어 도쿄의 의지를 표명했다.

출처: TBS",https://newsonjapan.com/article/147947.php,News On Japan,True,Tech
2025-12-19 17:34:50,2025-12-19 16:29:38,Unknown,"일본은행, 정책금리 0.75%로 인상","도쿄, 12월 19일 (News On Japan) - 일본은행은 12월 19일 정책 금리를 0.75%로 인상하기로 결정했으며, 이는 주택담보대출 및 예금 금리 인상을 통해 일상 생활에 상당한 영향을 미칠 것으로 예상된다.

중앙은행은 정책 금리를 0.5%에서 0.75%로 인상했는데, 이는 1995년 이후 약 30년 만에 최고 수준이다. 이번 결정의 배경에는 엔화 약세와 지속적인 물가 상승이 있지만, 시장은 이미 금리 인상을 상당 부분 반영하여 엔화는 달러당 약 156엔으로 거의 변동이 없었다.

한편, 고정 금리 주택담보대출의 기준이 되는 장기 금리는 일시적으로 2%를 넘어 약 26년 만에 최고치를 기록했다.

시장의 관심은 현재 우에다 가즈오 총재가 진행 중인 기자회견에 집중되어 있으며, 투자자들은 향후 금리 인상 속도에 대한 명확한 메시지를 듣기를 간절히 바라고 있다. 우에다 총재는 실질 금리가 여전히 매우 낮은 수준임을 감안할 때, 일본은행은 경제 및 물가 상황 개선에 따라 정책 금리를 계속 인상하고 통화 완화 정도를 조정할 것이라고 말했다.

브리핑이 계속되는 가운데, 핵심 질문은 우에다 총재가 중앙은행이 추가 금리 인상을 얼마나 빨리 진행할 것인지에 대한 더 구체적인 지침을 제공할 것인지 여부이다.

출처: TBS",https://newsonjapan.com/article/147946.php,News On Japan,True,Economy
2025-12-19 17:34:51,2025-12-19 07:20:51,Unknown,약세 엔화에 인플레이션 우려 심화되며 일본 크리스마스 케이크 가격 급등,"도쿄, 12월 19일 (News On Japan) - 장기화된 엔화 약세와 물가 상승으로 생필품부터 계절 상품까지 모든 가격이 오르면서 일본 중앙은행, 즉 종종 ""물가 지킴이""로 불리는 일본은행이 개입에 나섰다. 일본은행은 금리 인상을 통해 엔화 약세와 인플레이션을 억제하려 하지만, 그것만으로는 충분할지 의문이 남는다.

크리스마스가 코앞으로 다가오면서 케이크가 연말 식탁의 주인공이 될 것으로 예상되지만, 제과점들은 대목을 앞두고 매출 감소에 대한 우려가 커지고 있다고 말한다. 아드리아 제과의 사토 테츠로 대표는 고객들이 가계 예산이 빠듯해지면서 더 작은 케이크를 선택하고 있다고 말하며, 케이크는 선택 품목이기 때문에 가장 큰 타격을 받고 있다고 덧붙였다.

이유는 가격 상승이다. 케이크 가격은 약 150엔 정도 올랐고, 크리스마스 시즌에도 많은 고객들이 홀케이크 대신 작은 사이즈나 조각 케이크를 선택하고 있다. 올해 크리스마스 케이크 평균 가격은 4,740엔으로, 4년 전보다 거의 900엔이나 더 비싸다.

이러한 가격 인상 뒤에는 수입 원자재 가격 상승이 있다. 벨기에 초콜릿은 현재 3년 전보다 거의 두 배나 비싸졌고, 과일과 견과류는 20~30%나 올랐다. 이러한 상승의 원동력은 장기화된 엔화 약세다. 사토 대표는 모든 재료를 국내산으로 바꾸는 것을 고려했지만 쉽지 않았다고 말하며, 엔화 약세가 지속되는 한 원자재 가격은 계속 오를 것이라고 덧붙였다.

지난 5년간 엔화는 달러 대비 100엔대에서 150엔대 후반까지 급락하며 최근 155.90엔까지 터치했다. 엔화 약세만으로도 가구당 평균 부담이 약 87,000엔 증가했을 것으로 추정된다.

일본은행 또한 점점 더 우려하고 있다. 우에다 가즈오 총재는 12월 1일 엔화 약세는 수입 물가를 상승시키고 이는 국내에 전가되어 가격을 상승시키는 요인으로 작용한다고 분명히 밝혔다.

엔화 약세를 막기 위한 일본은행의 비장의 카드는 금리 인상이다. 오늘과 내일 열리는 금융정책결정회의에서 일본은행은 정책금리를 약 0.5%에서 0.75%로 인상할 것으로 널리 예상된다. 그러나 시장에는 회의론이 남아 있다. 도탄 리서치의 가토 하지메 수석 이코노미스트는 일본은행이 엔화 약세와 인플레이션을 진압하려는 의지가 있는지에 대해 시장이 의문을 제기하고 있으며, 많은 이들이 중앙은행이 금리 인상을 계속하기 어려워 엔화 상승을 제한할 것이라고 믿고 있다고 말한다.

그 결과, 시장의 관심은 이미 추가 금리 인상 시점으로 옮겨갔으며, 단 한 번의 인상으로 엔화 약세를 억제할 수 있을지는 불투명하다. 통화로 인한 인플레이션이 물가에 계속 압력을 가하는 가운데, 우에다 총재가 금요일 기자회견에서 얼마나 강력한 의지를 표명할지에 관심이 쏠리고 있다.",https://newsonjapan.com/article/147945.php,News On Japan,True,Economy
2025-12-19 17:34:52,2025-12-19 07:18:38,Unknown,"일본, 전기차 보조금 40만 엔 인상","도쿄, 12월 19일 (News On Japan) - 경제산업성은 전기차 등 친환경차에 대한 보조금을 40만 엔 인상한다고 발표했다. 청정에너지 자동차 보급 보조금 제도 개정을 통해 전기차 최대 보조금을 40만 엔 인상하여 최대 130만 엔까지 지원한다고 밝혔다.

이와 함께 연료전지차(FCV)에 대한 보조금은 105만 엔 감액되어 최대 150만 엔으로 낮아진다.

이번 개정은 미국의 지적에 따른 것으로, 일본의 FCV 보조금이 상대적으로 높다는 점을 고려하여 일본-미국 관세 협상에서 합의된 내용에 따라 차종 간 형평성을 개선하기 위해 변경이 이루어졌다고 경제산업성은 밝혔다.

새로운 보조금 수준은 내년 1월 1일 이후 신규 등록되는 신차에 적용된다.

출처: TBS",https://newsonjapan.com/article/147944.php,News On Japan,True,Economy
2025-12-19 17:34:52,2025-12-19 07:09:55,Unknown,"중국인 관광객 감소로 교토 호텔, 3천 엔대 숙박 등장","교토, 12월 19일 (News On Japan) - 중국의 일본 여행 자제 요청으로 단체 관광객 수가 감소하면서 주요 관광지의 호텔들이 변화하기 시작했다. 교토의 일부 숙박 시설은 최근 인바운드 관광 붐 동안에는 상상할 수 없었던 수준인 1박당 3,000엔이라는 저렴한 가격으로 객실을 제공하고 있다.

인기 관광지의 숙박 요금은 강력한 인바운드 수요로 인해 많은 여행객이 ""감당할 수 없는"" 수준까지 치솟았지만, 현재는 대폭 할인이 확산되고 있으며 교토의 1박당 요금은 10,000엔 이하로 떨어졌고 일부 호텔은 3,000엔대로 내려갔다.

작년에 1,500만 명 이상의 방문객을 끌어모은 가나가와현 가마쿠라의 쓰루가오카 하치만구로 이어지는 고마치 거리에서는 개별 여행객은 여전히 많지만 중국 단체 관광객은 눈에 띄게 줄었다고 상점 주인들은 말한다. 고급 말차로 만든 소프트 아이스크림을 판매하는 한 상점은 외국인 고객의 약 70%가 중국에서 왔었지만, 최근에는 대부분의 해외 방문객이 인도네시아와 같은 아시아 다른 지역에서 온다고 말했다.

상점 직원들에 따르면 중국이 자국민에게 일본 여행을 자제하라고 촉구한 후 약 1주일 후부터 변화가 뚜렷해지면서 방문객 수가 급감했다. 가마쿠라에서는 중국인 관광객이 지난 회계연도에 시의 관광 안내소를 방문한 외국인 중 가장 큰 비중을 차지했지만, 중국 지도자들의 대만 관련 발언 이후 베이징이 일본 여행 자제를 요구하면서 그 수가 감소했다.

일부 상점은 그 영향이 불가피하다고 말한다. 벚꽃 향, 유자 향 비누와 같은 품목은 특히 중국인 방문객에게 인기가 많았지만, 중국인 고객이 전혀 없는 날도 있다고 한다. 소매업체는 중국인 관광객이 이전에는 구매의 상당 부분을 차지했기 때문에 매출에 큰 타격을 입었다고 말하며, 상점들이 일반적으로 중국어 디스플레이와 프로모션을 준비하는 2월까지 상황이 지속되면 영향이 더욱 심화될 수 있다는 우려가 있다.

한편, 긍정적인 측면도 있다고 보는 사람들도 있다. 군중이 줄어들어 평일에 가마쿠라를 걸어 다니기가 더 쉬워져 방문객들이 여유로운 속도로 상점을 둘러보기에 더 편안해졌다.

변화는 일본에서 가장 인기 있는 관광지 중 하나인 교토에서도 뚜렷하다. 작년 10월과 비교했을 때 기요미즈데라로 향하는 기요미즈자카의 통행량은 올 12월에 눈에 띄게 줄어든 것으로 보인다. 이 지역에서 거의 10년 동안 영업해 온 한 상점 주인은 중국인 방문객 수가 작년에 비해 50% 이상 감소했다고 말했다.

호텔 가격은 이러한 변화를 반영한다. 교토 주요 호텔의 평균 객실 요금은 한때 팬데믹 기간 동안 하락했지만 작년에 20,195엔으로 최고치를 기록했으며 12월에도 20,601엔으로 높은 수준을 유지했다. 그러나 현재 Google 지도에 등록된 목록을 확인하면 많은 중심부에 위치한 교토 호텔이 현재 1박당 10,000엔 이하로 가격이 책정되어 있으며 일부는 3,000엔대의 객실을 제공하고 있다.
...(이하 생략)",https://newsonjapan.com/article/147941.php,News On Japan,True,Economy
2025-12-19 17:34:53,2025-12-19 07:07:37,Unknown,"아베 총격 사건, 야마가미에게 무기징역 구형","나라, 12월 19일 (News On Japan) - 아베 신조 전 총리 살해 사건 재판에서 검찰이 야마가미 데쓰야에게 무기징역을 구형했으며, 피고인의 성장 과정과 종교적 학대 주장이 배심원 재판에서 양형에 어떤 영향을 미쳐야 하는지에 대한 논쟁이 집중되고 있다.

이 사건은 검찰이 사형을 구형할지 여부에 관심이 쏠렸으나, 대신 무기징역을 구형했고 이는 법률 전문가들이 현행 양형 기준에 따라 적절하고 절제된 조치라고 평가했다.

가메이 마사타카 변호사는 이번 사건에 대해 논평하며 검찰의 구형이 사형 사건 양형 지침인 나가야마 기준에 부합한다고 말했다. 피해자가 1명 사망한 경우, 그 행위를 명확히 정치적 테러로 규정할 수 없다면 사형 구형의 문턱은 높다. 민주적 시스템에 대한 공격은 예외적으로 취급되겠지만, 가메이 변호사는 검찰이 그러한 수준의 의도를 입증하지 못했기 때문에 무기징역 구형이 합리적이라고 말했다.

검찰은 야마가미가 많은 사람들이 부상하거나 사망할 수 있는 상황에서 사제 파이프 총을 발사했다는 점을 지적하며 범죄의 위험성이 극히 높다고 주장했다. 검찰은 수년간의 계획과 살해 의도가 강했다는 증거를 제시했다. 또한, 구 통일교 관련 인사에서 아베 전 총리로 표적이 바뀐 이유에 대한 설득력 있는 설명이 부족하다는 점을 지적하며, 이 행위를 충동적이고 자기중심적이라고 규정하며 인명 경시를 강조했다.

가메이 변호사는 공공장소에서 무기를 발사한 것은 심각한 위험을 초래했으며, 계획과 의도가 특히 두드러졌다고 동의했다. 그는 야마가미의 표적이 시간이 지남에 따라 바뀌었다는 것은 특정 개인을 선택한 문제가 아니라는 것을 암시하지만, 이는 검찰의 인명 경시라는 시각을 뒷받침한다고 덧붙였다.

아베 전 총리가 표적이 된 이유에 대한 질문도 제기되었다. 법정 증언에 따르면 야마가미는 종교 단체 관련 인물에게 접근할 수 없다면 아베를 공격하기로 결정했으며, 아베 전 총리가 원래 표적이 아니었다고 진술했다. 그러나 일부 관찰자들은 그의 설명에 모순이 있다고 지적하며 심문 과정에서 동기 변화를 명확하게 설명하는 데 어려움을 겪었다고 말했다.

검찰이 제기한 또 다른 핵심 사항은 교화 가능성이 제한적이며 형량을 과거 선례에 맞춰야 한다는 점이었다. 가메이 변호사는 교화가 불가능하고 재범 위험이 높다고 판단되면 검찰은 일반적으로 사형을 구형한다고 설명했다. 그러나 이번 사건에서는 교화가 여전히 가능하다고 결론 내린 것으로 보이며, 이는 무기징역을 뒷받침한다. 그는 무기징역형이 선고된 과거 사건과 비교할 때, 이번 사건의 사실 관계는 그 범위에 정확히 들어맞는다고 덧붙였다.

반면 변호인은 무기징역이 지나치게 가혹하다고 주장하며 법원에 형량을 제한해 줄 것을 촉구하고 있다.
...(이하 생략)",https://newsonjapan.com/article/147940.php,News On Japan,True,Politics
2025-12-19 17:34:54,2025-12-19 07:05:29,Unknown,"도요타, 요코하마에 몰입형 미술관 개관 예정","요코하마, 12월 19일 (News On Japan) - 도요타 그룹이 요코하마에 미술을 중심으로 영화 및 시각 매체를 통해 문화를 전달하는 새로운 박물관을 개관하며, 이동성을 넘어선 자동차 제조업체의 최신 문화 이니셔티브를 선보인다.

도요타의 새로운 이동성 콘셉트를 통해 도달할 수 있는 곳은 '모븀 요코하마'로, 일본의 전후 복구를 지원했던 야마시타 부두의 ""우에야""로 알려진 화물 창고를 리모델링하여 만든 미술 중심 시설이다. 이 박물관은 약 1,800제곱미터의 넓은 공간에 투사된 작품에 둘러싸여 몰입형 예술 경험을 제공한다.

최첨단 음향 및 시각 기술을 사용하여 75대의 프로젝터와 27개의 스피커를 갖추고 있으며, 관객을 움직이는 이미지와 사운드에 몰입시키도록 설계된 완전한 몰입형 환경을 조성한다.

도요다 아키오: ""도요타 그룹을 위한 문화 시설을 도시 가까이에 두고 싶었고, 그러한 생각을 통해 이 장소와 연결될 수 있었습니다.""

출처: 테레토BIZ",https://newsonjapan.com/article/147939.php,News On Japan,True,Others
2025-12-19 17:34:55,2025-12-19 07:16:57,Unknown,"일본항공, 소셜 미디어 항공권 재판매 주의 당부","도쿄, 12월 19일 (News On Japan) - 연말 여행 시즌이 다가오면서 항공권과 관련된 문제가 점점 커지고 있으며, 주요 항공사들의 주의를 끌고 있다. 지난주 일본항공은 X에 ""일본항공은 항공권의 제3자 양도 또는 재판매를 금지합니다.""라는 경고문을 게시했다. 항공사는 항공권 재판매 및 양도와 같은 금지 행위가 소셜 미디어 플랫폼 전반에 걸쳐 확산되고 있다고 밝혔다.

X에서는 ""환불 불가, 인수할 사람 찾습니다. 35,000엔에 드립니다.""와 같은 메시지와 함께 취소할 수 없는 티켓을 판매하려는 사용자들이 목격되었다. 일부 사용자는 이러한 거래를 용이하게 하기 위해 ""항공권 양도""와 같은 해시태그를 만들기도 했다. 한 지나가는 사람은 이전에 그러한 게시물을 본 적이 있으며 사람들이 무심코 티켓을 다른 사람에게 넘기는 것 같다고 느꼈다고 말했다.

일본항공은 항공권 재판매 또는 양도를 금지하지만, 이것이 범죄에 해당할까? 기타가와 다카히로 변호사에 따르면 항공사 이용 약관에는 티켓에 명시된 사람만 티켓을 사용할 수 있도록 규정하고 있으며, 이는 사고 또는 기타 문제 발생 시 매우 중요하다고 한다.

기타가와는 판매자가 처음부터 재판매할 의도로 티켓을 구매한 경우 사기에 해당할 수 있다고 덧붙였다. 그는 또한 구매자도 법적 위험에 직면할 수 있다고 경고하며, 타인 명의로 발급된 티켓을 사용하여 탑승구에 가서 항공사를 속이고 서비스를 받는 것은 항공사에 대한 사기에 해당할 수 있다고 설명했다.

일본항공은 여행객들에게 항공권을 제3자에게 재판매하거나 양도하지 말 것을 촉구하고 있다.

출처: TBS",https://newsonjapan.com/article/147943.php,News On Japan,True,Others
2025-12-19 17:34:55,2025-12-19 07:13:46,Unknown,"핀란드 총리, 눈찢기 포즈에 대해 사과","도쿄, 12월 19일 (News On Japan) - 핀란드 총리는 핀란드 국회의원들이 소위 ""찢어진 눈"" 제스처를 취한 사진이 아시아인에 대한 차별적 행위로 널리 비판받자 일본, 중국, 한국에 사과했다.

이 문제는 또한 주요 한국 언론 매체에서도 크게 보도되었다.

논란은 올해 미스 핀란드로 선정된 여성이 인종적 고정관념과 관련된 제스처인 손가락으로 눈꺼풀을 치켜 올리는 사진과 함께 ""중국인들과 식사 중""이라는 캡션을 게시하면서 시작되었다.

이 여성은 미스 핀란드 타이틀을 박탈당했지만 일부 국회의원들이 그녀를 옹호하려는 노력으로 보이는 유사한 ""찢어진 눈"" 이미지를 게시했다.

이에 대해 일본, 중국, 한국 주재 핀란드 대사관은 소셜 미디어에 오르포 총리의 사과 성명을 게시하며 핀란드 사회에서 어떤 종류의 인종차별과 차별도 용납되지 않는다고 밝혔다.

출처: TBS",https://newsonjapan.com/article/147942.php,News On Japan,True,Politics
2025-12-19 17:34:56,2025-12-18 13:55:41,Unknown,"새 스마트폰 경쟁법, 전면 시행","도쿄, 12월 18일 (News On Japan) - 스마트폰 앱 시장의 자유로운 경쟁을 촉진하기 위한 새로운 법률이 12월 18일부터 본격적으로 시행되었으며, 애플과 구글이 주요 대상으로 지정되었다.

일본 국내 스마트폰 시장은 오랫동안 애플의 아이폰과 구글의 안드로이드 플랫폼이 장악해 왔으며, 이 둘을 합쳐 4천만 명 이상의 사용자를 보유하여 비평가들은 과점 구조라고 묘사한다.

두 회사는 운영 체제와 밀접하게 연결된 앱을 제공하면서 자체 결제 시스템을 우선시하고 타사 애플리케이션의 GPS와 같은 기능에 대한 접근을 제한한다는 비판을 받아왔다.

12월 18일부터 전면 시행된 새로운 법률에 따라 애플과 구글은 운영 체제 기능의 사용을 방해하거나 대체 브라우저 엔진 및 기타 경쟁 기술의 사용을 제한하는 것이 금지된다.

사용자에게 이번 변화는 운영 체제 업데이트 및 기타 상황에서 사용할 브라우저를 선택할 수 있음을 의미하며, 이는 스마트폰 생태계에서 선택의 폭과 경쟁을 확대할 것으로 예상된다.

출처: TBS",https://newsonjapan.com/article/147935.php,News On Japan,True,Politics
2025-12-19 17:34:57,2025-12-18 13:51:47,Unknown,오키나와 전투에서 살아남은 백기 소녀,"나하, 12월 18일 (News On Japan) - 전후 80주년 기념 프로젝트 ""전승, 연결""의 일환으로, 이 기사는 제2차 세계 대전의 가장 치열했던 지상전 중 하나인 오키나와 전투를 흰 깃발을 들고 살아남은 히가 토미코의 기억을 통해 되돌아본다. 그녀는 잿더미가 된 전쟁터를 홀로 헤매던 일곱 살 소녀로서 목격한 것과 미래 세대에게 맡기고 싶은 감정을 반추한다.

맨발에 찢어진 옷을 입고 흰 깃발을 움켜쥔 어린 소녀의 모습은 끊임없는 전투 속에서 홀로 살아남은 아이의 가혹한 현실을 포착한다. 히가의 기억은 그녀가 어떻게 그 시절을 홀로 견뎌냈는지 보여준다.

현재 87세인 히가는 80년 전, 불과 7살의 나이에 오키나와 전투를 겪었다.

히가는 삼각형 흰 깃발이 국제적으로 무기 포기를 의미하는 표식으로 인정받고 있으며, 깃발을 든 사람은 살해되지 않을 것이라는 말을 들었다고 회상했다.

나하 슈리에서 태어난 히가는 어머니를 병으로 잃고 아버지와 네 명의 형제자매와 함께 살았다. 전투가 격렬해지자 아버지 나오아키는 식량을 구하러 집을 나섰다가 돌아오지 않았고, 남은 네 자녀는 남쪽으로 피신했다. 흩어진 시체들을 지나 필사적으로 도망쳐 약 10일 동안 이동한 끝에 이토만 요네스 해변에 도착했다.

히가는 밤에 도착했는데, 사방이 칠흑같이 어두웠다고 말했다.

포격 소리가 들렸음에도 불구하고 너무 지쳐 잠이 들었는데, 깨어보니 옆에 누워 있던 세 살 위의 오빠 나오히로가 움직이지 않았다. 언니가 머리를 들어 올리려 하자 뒷머리가 피로 흠뻑 젖어 있었다고 그녀는 회상했다.

오빠를 잃은 후, 히가는 피난 도중 두 언니와 헤어져 약 한 달 동안 전쟁터를 홀로 헤맸다.

삶의 의지를 거의 잃어갈 즈음, 그녀는 우연히 가마라고 알려진 자연 동굴 쉼터를 발견했고, 그곳에서 노부부를 만났다. 그녀는 쉼터 밖에서 확성기를 통해 밖으로 나오라는 목소리를 들었다고 회상했다.

미군의 나오라는 외침에 응해 히가는 신체적으로 허약한 노부부를 남겨두고 동굴을 나섰다.

그녀는 노부인이 허리띠를 삼각형으로 찢어 깃발을 만들면서 ""생명은 소중하다""고 말하며, 그런 말을 하는 것이 책임을 회피하는 것처럼 들릴 수도 있지만, 젊은 세대에게 희망을 걸고 전쟁이 다시는 일어나지 않도록 하고 싶다고 덧붙였다.

전쟁터에서 홀로 살아남은 지 80년 후, 히가에게 맡겨진 메시지는 이제 그녀의 이야기를 물려받은 사람들에게 미래를 위해 무엇을 할 수 있는지 묻고 있으며, 흰 깃발 하나만 들고 전쟁터를 걸었던 아이의 평화를 향한 염원을 이어가고 있다.

출처: TBS",https://newsonjapan.com/article/147934.php,News On Japan,True,Others
2025-12-19 17:34:58,2025-12-18 05:51:20,Unknown,"재정난에 시달리는 시즈오카현, 지사 공관 매각","시즈오카, 12월 18일 (News On Japan) - 시즈오카현은 지난 12월 16일 시즈오카시 아오이구에 위치한 현지사 공관에 대한 공개 경매를 실시한 결과, 주택 제조업체인 세키스이 하임 도카이가 7억 1035만 엔에 낙찰받았다고 발표했다.

스즈키 야스토모 지사는 심각한 재정 제약 속에서 행정 및 재정 개혁의 일환으로 아오이구 안도 2초메에 위치한 공관을 매각하기로 결정했으며, 추정 가격 약 3억 1415만 엔으로 11월에 경매에 부쳐졌다.

현에 따르면 16개 기업이 입찰에 참여했으며, 하마마쓰에 본사를 둔 주택 제조업체인 세키스이 하임 도카이가 추정 가치의 두 배가 넘는 가격으로 해당 부동산을 확보했다.

현과 세키스이 하임 도카이는 12월 말에 매매 계약을 체결할 예정이며, 등기 완료는 2026년 2월 중순으로 예정되어 있다.

현지사 공관은 조용한 주택가에 위치하고 있으며 1988년에 지어졌다. 부지는 약 1,430제곱미터이며, 단층 목조 건물은 총 바닥 면적이 약 330제곱미터이다.

출처: SBSnews6",https://newsonjapan.com/article/147932.php,News On Japan,True,Economy
2025-12-19 17:34:58,2025-12-18 05:46:51,Unknown,"올해의 사자성어, 쌀 부족 사태 반영","도쿄, 12월 18일 (News On Japan) - 올해의 사회적 분위기를 담아낸 새로운 표현들로 선정하는 연례 창작 사자성어 대상이 발표되었으며, 올해 수상작은 고등학생들의 역동적인 서예 퍼포먼스를 통해 공개되었습니다.

올해로 36회를 맞이한 이 공모전에는 일본 전역에서 약 24,000개의 작품이 출품되었으며, 우에노가쿠엔 고등학교 서예 퍼포먼스 동아리 회원들이 무대 위에서 직접 선정된 작품들을 썼습니다. 오사카 엑스포의 공식 마스코트인 미야쿠미야쿠가 행사장에 등장하여 학생들과 함께 엑스포 주제가에 맞춰 공연하고 관객들에게 활력을 불어넣으면서 더욱 많은 관심을 받았습니다.

대상은 '고군분투'라는 외로운 싸움을 뜻하는 구절을 묵은 쌀을 의미하는 글자로 바꿔 재치있게 표현한 '고메 분투'에게 돌아갔습니다. 이 수상 사자성어는 쌀 부족과 정부 비축미 방출에 대한 헤드라인을 포함하여 2025년의 사회적 상황을 반영합니다.

주최측은 올해 쌀이 국민적 관심사로 떠올랐으며, 주식이 다시 한번 일상 생활과 국가적 논의에서 중심적인 역할을 하게 된 것을 포착하기 위해 이 사자성어가 선정되었다고 설명했습니다.

다른 수상작 중에는 미야쿠미야쿠와 만점을 의미하는 구절을 결합하여 엑스포가 올해 분위기에 미친 영향을 강조한 '미야쿠 텐 만텐'이라는 언어유희도 있었습니다. 총 9개의 작품이 수상했습니다.

한 참가자는 대상 수상 사자성어가 엑스포와 직접적인 관련이 없다는 사실에 처음에는 놀랐지만, 쌀 문제가 워낙 큰 뉴스거리가 되었기 때문에 선정 결과가 적절하고 기억에 남는다고 덧붙였습니다.

출처: Television OSAKA NEWS",https://newsonjapan.com/article/147931.php,News On Japan,True,Others
2025-12-19 17:34:59,2025-12-18 05:40:30,Unknown,"H3 로켓 발사, 이륙 직전 중단","가고시마, 12월 18일 (News On Japan) - 일본 H3 로켓 8호기의 발사가 12월 17일 가고시마현 다네가시마 우주센터에서 발사 직전, 지상 설비의 이상이 감지되어 발사 17초 전 자동 카운트다운 중단으로 중단되었다.

스마트폰 및 기타 장치의 위치 정확도를 향상시키도록 설계된 일본 GPS 위성을 탑재한 로켓은 오전 11시 11분에 발사될 예정이었으나, 일본 항공우주국(JAXA)은 발사 관련 시설의 문제 확인 직후 발사 취소를 결정했다고 밝혔다.

JAXA에 따르면 발사 취소 후 로켓은 발사대에서 조립 건물로 다시 옮겨졌으며, 엔지니어들은 고장의 원인을 파악하기 위해 자세한 조사를 진행할 예정이다.

출처: TBS",https://newsonjapan.com/article/147929.php,News On Japan,True,Tech
2025-12-19 17:35:00,2025-12-18 05:35:17,Unknown,"전문가들, 홋카이도 다시마 사라질 수도 있다고 경고","홋카이도, 12월 18일 (News On Japan) - 2025년까지 2주 남짓 남은 가운데, 매년 일본 식탁을 장식하는 정교하게 준비된 설날 음식 오세치 준비가 한창이다. 하지만 오세치의 가장 필수적인 재료 중 하나가 전례 없는 위기에 직면해 있다는 사실을 아는 사람은 거의 없을 것이다. 전문가들은 켈프가 현실적인 수준에서 금세기 말까지 홋카이도에서 사라질 수 있다고 경고하며, 이는 명절 음식뿐만 아니라 일본 음식 문화의 근간까지 흔들 수 있다는 우려를 낳고 있다.

문제는 오세치에만 국한되지 않는다. 켈프는 일본 요리의 초석이며, 수많은 요리의 기본이 되는 다시의 기초를 이루고 있으며, 특히 콤부(다시마)를 기반으로 한 육수가 지역의 맛을 정의하는 간사이 지역에서 그러하다. 켈프 공급이 계속 줄어들면 일본 요리 자체가 근본적으로 흔들릴 수 있다고 전문가들은 경고한다.

교토에서는 공장들이 성수기 수요를 맞추기 위해 속도를 내고 있으며, 오세치 요리가 쉴 새 없이 준비되고 있다. 주요 음식 중 하나는 달콤하고 부드러워질 때까지 끓인 콤부마키(다시마 롤)로, ""기뻐하다""를 뜻하는 ""요로코부""와 ""코부""를 연결하는 언어유희 때문에 오랫동안 길조로 여겨져 왔다. 생산자들은 켈프가 축제 상자의 전체적인 모습을 조이고 균형과 마무리를 부여하는 시각적인 역할도 한다고 말한다.

오세치 외에도 켈프는 겨울철 냄비 요리와 다양한 제철 음식에 없어서는 안 될 존재이다. 12월은 켈프 소비량이 압도적으로 가장 많은 달이며, 생산자와 유통업자에게 가장 중요한 달이다. 그러나 바로 지금이 사라질 위험을 무시할 수 없게 된 시점이다.

켈프 생산을 오랫동안 연구해 온 연구자들에 따르면 야생 및 양식 켈프를 합친 총 어획량은 급격히 감소했으며, 야생 켈프 생산량은 헤이세이 시대 첫 해 수준의 약 17%로 떨어졌다. 주요 원인은 해수 온도 상승으로, 해조류 숲이 따뜻한 물과 영양분 감소로 인해 사라지는 현상인 이소야케(바다 사막화)를 유발했다. 동시에 초식 해양 생물이 더욱 활발해져 남아있는 켈프를 섭취하여 붕괴를 가속화한다.

오사카의 가공 공장에서는 이미 그 영향이 느껴지고 있다. 한 오랜 기업은 수십 년 동안 가정 필수품이었던 인기 있는 켈프 기반 스낵을 생산하며 하루에 1만 개 이상을 생산하고 있다. 그러나 최근 몇 년 동안 흉작으로 인해 켈프 가격이 상승하여 2년 전 수십 년 만에 처음으로 가격을 인상해야 했고, 3월에는 제품 가격이 110엔에서 120엔으로 인상되었다. 경영진은 미래의 공급 및 가격 책정에 대한 불확실성이 끊임없는 고민거리가 되었다고 말한다.

영향은 스낵 식품에만 국한되지 않는다. 간사이의 요리 정체성은 일본 동부에서 더 흔한 가다랑어 기반 육수와 대조적으로 콤부 다시(다시마 육수)에 기반을 두고 있다. 오사카에는 니쿠스이(지역 특산 음식으로 편안함을 주는 음식)를 제공하는 전문점이 있는데, 니쿠스이는 베
...(이하 생략)",https://newsonjapan.com/article/147928.php,News On Japan,True,Others
